empID,A,Last Name,First Name,Department,Office,timestamp,type,prox-id,floor,zone
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-05-31 13:16:38,fixed-prox,ibarranco001,2,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-05-31 13:17:09,fixed-prox,ibarranco001,3,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-05-31 13:22:03,fixed-prox,ncalixto001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-05-31 13:22:44,fixed-prox,ncalixto001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-05-31 13:46:34,fixed-prox,eklinger001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-05-31 13:47:15,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-05-31 13:47:46,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-05-31 13:48:10,fixed-prox,eklinger001,3,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-05-31 13:55:30,fixed-prox,acalzas001,2,6
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-05-31 13:59:21,fixed-prox,ncalixto001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-05-31 14:00:45,fixed-prox,ldedos001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-05-31 14:02:40,fixed-prox,fmata001,2,6
knielson,35,Nielson,Karole,Engineering,2550,2016-05-31 14:03:30,fixed-prox,knielson001,2,6
gcazar,25,Cazar,Gustav,Engineering,2620,2016-05-31 14:03:31,fixed-prox,gcazar001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-05-31 14:04:21,fixed-prox,monda001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-05-31 14:04:55,fixed-prox,thagan001,2,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-05-31 14:05:31,fixed-prox,sparrino001,2,6
lorosco,55,Orosco,Lenna,Executive,3320,2016-05-31 14:30:20,fixed-prox,lorosco001,3,4
emintz,54,Mintz,Emil,Executive,3220,2016-05-31 14:30:34,fixed-prox,emintz001,3,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-05-31 14:31:02,fixed-prox,lorosco001,2,4
emintz,54,Mintz,Emil,Executive,3220,2016-05-31 14:31:16,fixed-prox,emintz001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-05-31 14:31:33,fixed-prox,lorosco001,1,4
emintz,54,Mintz,Emil,Executive,3220,2016-05-31 14:31:47,fixed-prox,emintz001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-05-31 14:47:17,fixed-prox,acalzas001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-05-31 14:55:43,fixed-prox,ldedos001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 14:57:01,fixed-prox,cmorluniau001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-05-31 14:59:33,fixed-prox,monda001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-05-31 15:02:44,fixed-prox,thagan001,2,2
hmies,72,Mies,Henk,Facilities,2250,2016-05-31 15:08:09,fixed-prox,hmies001,2,6
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-05-31 15:08:09,fixed-prox,hmies001,2,6
slea,114,Lea,Sherell,Security,2170,2016-05-31 15:10:25,fixed-prox,slea001,2,3
jcastellanos,107,Castellanos,Janene,Security,2170,2016-05-31 15:11:25,fixed-prox,jcastellanos001,2,3
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 15:30:33,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 15:31:15,fixed-prox,cmorluniau001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-05-31 15:31:36,fixed-prox,ldedos001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-05-31 15:36:29,fixed-prox,acalzas001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-05-31 15:37:48,fixed-prox,monda001,2,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-05-31 15:38:01,fixed-prox,iborrasca001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-05-31 15:38:15,fixed-prox,hmies001,2,6
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-05-31 15:38:15,fixed-prox,hmies001,2,6
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 15:39:54,fixed-prox,cmorluniau001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 15:40:36,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 15:40:52,fixed-prox,cmorluniau001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-05-31 15:45:04,fixed-prox,thagan001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-05-31 16:05:04,fixed-prox,monda001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-05-31 16:17:04,fixed-prox,acalzas001,2,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-05-31 16:17:15,fixed-prox,iborrasca001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-05-31 16:17:28,fixed-prox,ldedos001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 16:19:15,fixed-prox,cmorluniau001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-05-31 16:29:04,fixed-prox,thagan001,2,2
hmies,72,Mies,Henk,Facilities,2250,2016-05-31 16:30:15,fixed-prox,hmies001,2,6
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-05-31 16:30:15,fixed-prox,hmies001,2,6
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-05-31 16:40:35,fixed-prox,ncalixto001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-05-31 16:41:17,fixed-prox,ncalixto001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 16:42:34,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-05-31 16:43:15,fixed-prox,cmorluniau001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-05-31 16:48:36,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-05-31 16:48:36,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-05-31 16:49:17,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-05-31 16:49:17,fixed-prox,hmies001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-05-31 16:54:30,fixed-prox,tseifert001,3,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-05-31 16:55:11,fixed-prox,tseifert001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-05-31 16:55:42,fixed-prox,tseifert001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-05-31 16:56:13,fixed-prox,ldedos001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-05-31 16:56:54,fixed-prox,ldedos001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-05-31 17:00:24,fixed-prox,gcazar001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-05-31 17:00:31,fixed-prox,jholly001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-05-31 17:00:46,fixed-prox,epavone001,3,4
aribera,14,Ribera,Anda,Administration,3110,2016-05-31 17:00:46,fixed-prox,aribera001,3,4
jholly,7,Holly,Jama,Administration,2410,2016-05-31 17:01:05,fixed-prox,jholly001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-05-31 17:01:05,fixed-prox,gcazar001,1,4
epavone,13,Pavone,Emma,Administration,3150,2016-05-31 17:01:17,fixed-prox,epavone001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-05-31 17:01:17,fixed-prox,aribera001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-05-31 17:01:24,fixed-prox,jcastellanos001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-05-31 17:01:48,fixed-prox,epavone001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-05-31 17:01:48,fixed-prox,aribera001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-05-31 17:02:05,fixed-prox,jcastellanos001,1,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-05-31 17:02:42,fixed-prox,lalcazar001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-05-31 17:03:15,fixed-prox,lalcazar001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-05-31 17:04:19,fixed-prox,knielson001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-05-31 17:04:51,fixed-prox,knielson001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-05-31 17:05:34,fixed-prox,monda001,2,4
slea,114,Lea,Sherell,Security,2170,2016-05-31 17:05:34,fixed-prox,slea001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-05-31 17:05:47,fixed-prox,hblue001,3,4
monda,38,Onda,Marin,Engineering,2400,2016-05-31 17:06:15,fixed-prox,monda001,1,4
slea,114,Lea,Sherell,Security,2170,2016-05-31 17:06:15,fixed-prox,slea001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-05-31 17:06:28,fixed-prox,hblue001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-05-31 17:06:59,fixed-prox,hblue001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-05-31 17:07:21,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-05-31 17:08:02,fixed-prox,acalzas001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-05-31 17:10:02,fixed-prox,iborrasca001,2,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-05-31 17:10:02,fixed-prox,sparrino001,2,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-05-31 17:10:43,fixed-prox,iborrasca001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-05-31 17:10:43,fixed-prox,sparrino001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-05-31 17:13:06,fixed-prox,fmata001,2,4
fmata,33,Mata,Felipe,Engineering,2120,2016-05-31 17:13:47,fixed-prox,fmata001,1,4
ostrum,58,Strum,Orhan,Executive,3200,2016-05-31 17:15:36,fixed-prox,ostrum001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-05-31 17:16:17,fixed-prox,ostrum001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-05-31 17:18:19,fixed-prox,thagan001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-05-31 17:19:00,fixed-prox,thagan001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-05-31 17:31:02,fixed-prox,eklinger001,3,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-05-31 17:31:02,fixed-prox,ibarranco001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-05-31 17:31:43,fixed-prox,eklinger001,2,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-05-31 17:31:43,fixed-prox,ibarranco001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-05-31 17:32:14,fixed-prox,eklinger001,1,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-05-31 17:32:14,fixed-prox,ibarranco001,1,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-05-31 18:01:36,fixed-prox,jsanjorge001,3,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-05-31 18:02:18,fixed-prox,jsanjorge001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-05-31 18:02:49,fixed-prox,jsanjorge001,1,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-01 02:30:41,fixed-prox,vawelon001,1,6
earpa,60,Arpa,Emile,Facilities,1070,2016-06-01 02:33:40,fixed-prox,earpa001,1,6
earpa,60,Arpa,Emile,Facilities,1070,2016-06-01 05:58:40,fixed-prox,earpa001,1,6
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-01 06:03:40,fixed-prox,vawelon001,1,6
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-01 07:00:56,fixed-prox,jsanjorge001,1,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-01 07:00:56,fixed-prox,ibarranco001,1,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-01 07:01:38,fixed-prox,jsanjorge001,2,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-01 07:01:38,fixed-prox,ibarranco001,2,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-01 07:02:09,fixed-prox,jsanjorge001,3,4
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-01 07:02:09,fixed-prox,ibarranco001,3,4
jsanjorge,57,Sanjorge Jr.,Sten,Executive,3000,2016-06-01 07:02:26,fixed-prox,jsanjorge001,3,6
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-01 07:20:06,fixed-prox,sparrino001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-01 07:20:47,fixed-prox,sparrino001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-01 07:24:06,fixed-prox,hmies001,1,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-01 07:24:06,fixed-prox,hmies001,1,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-01 07:24:47,fixed-prox,hmies001,2,4
hmies,72,Mies,Henk,Facilities,2250,2016-06-01 07:24:47,fixed-prox,hmies001,2,4
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-01 07:25:37,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-01 07:25:37,fixed-prox,hmies001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-01 07:25:39,fixed-prox,monda001,1,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-01 07:25:39,fixed-prox,knielson001,1,4
monda,38,Onda,Marin,Engineering,2400,2016-06-01 07:26:20,fixed-prox,monda001,2,4
knielson,35,Nielson,Karole,Engineering,2550,2016-06-01 07:26:20,fixed-prox,knielson001,2,4
monda,38,Onda,Marin,Engineering,2400,2016-06-01 07:26:39,fixed-prox,monda001,2,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-01 07:27:39,fixed-prox,iborrasca001,1,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-01 07:27:39,fixed-prox,vawelon001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-01 07:28:20,fixed-prox,iborrasca001,2,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-01 07:28:20,fixed-prox,vawelon001,2,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-01 07:28:35,fixed-prox,thagan001,1,4
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-01 07:28:44,fixed-prox,iborrasca001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-01 07:29:16,fixed-prox,thagan001,2,4
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-01 07:29:35,fixed-prox,lalcazar001,1,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-01 07:29:35,fixed-prox,gcazar001,1,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-01 07:29:42,fixed-prox,thagan001,2,2
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-01 07:30:16,fixed-prox,lalcazar001,2,4
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-01 07:30:16,fixed-prox,gcazar001,2,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-01 07:36:19,fixed-prox,vawelon001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-01 07:36:39,fixed-prox,ldedos001,1,4
vawelon,61,Awelon,Varro,Facilities,1070,2016-06-01 07:37:01,fixed-prox,vawelon001,1,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-01 07:37:03,fixed-prox,ncalixto001,1,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-01 07:37:20,fixed-prox,ldedos001,2,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-01 07:37:45,fixed-prox,ncalixto001,2,4
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-01 07:37:46,fixed-prox,ldedos001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-01 07:39:35,fixed-prox,cmorluniau001,1,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-01 07:40:16,fixed-prox,cmorluniau001,2,4
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-01 07:40:36,fixed-prox,cmorluniau001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-01 07:41:35,fixed-prox,fmata001,1,4
fmata,33,Mata,Felipe,Engineering,2120,2016-06-01 07:42:16,fixed-prox,fmata001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-01 07:45:12,fixed-prox,acalzas001,1,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-01 07:45:53,fixed-prox,acalzas001,2,4
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-01 07:46:12,fixed-prox,acalzas001,2,2
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-01 07:53:34,fixed-prox,jcastellanos001,1,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-01 07:54:15,fixed-prox,jcastellanos001,2,4
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-01 07:55:04,fixed-prox,jcastellanos001,2,3
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-01 07:55:08,fixed-prox,tseifert001,1,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-01 07:55:49,fixed-prox,tseifert001,2,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-01 07:56:20,fixed-prox,tseifert001,3,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-01 07:56:34,fixed-prox,aribera001,1,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-01 07:57:15,fixed-prox,aribera001,2,4
aribera,14,Ribera,Anda,Administration,3110,2016-06-01 07:57:58,fixed-prox,aribera001,3,4
jholly,7,Holly,Jama,Administration,2410,2016-06-01 08:01:35,fixed-prox,jholly001,1,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 08:01:35,fixed-prox,ostrum001,1,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-01 08:01:35,fixed-prox,emintz001,1,4
jholly,7,Holly,Jama,Administration,2410,2016-06-01 08:02:16,fixed-prox,jholly001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 08:02:16,fixed-prox,ostrum001,2,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-01 08:02:16,fixed-prox,emintz001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-01 08:02:31,fixed-prox,jholly001,2,2
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 08:02:47,fixed-prox,ostrum001,3,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-01 08:02:47,fixed-prox,emintz001,3,4
emintz,54,Mintz,Emil,Executive,3220,2016-06-01 08:03:02,fixed-prox,emintz001,3,3
epavone,13,Pavone,Emma,Administration,3150,2016-06-01 08:03:08,fixed-prox,epavone001,1,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 08:03:08,fixed-prox,ostrum001,3,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 08:03:15,fixed-prox,ostrum001,3,3
epavone,13,Pavone,Emma,Administration,3150,2016-06-01 08:03:49,fixed-prox,epavone001,2,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-01 08:04:20,fixed-prox,epavone001,3,4
epavone,13,Pavone,Emma,Administration,3150,2016-06-01 08:04:30,fixed-prox,epavone001,3,2
hblue,51,Blue,Hobert,Executive,3350,2016-06-01 08:11:39,fixed-prox,hblue001,1,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-01 08:12:20,fixed-prox,hblue001,2,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-01 08:12:51,fixed-prox,hblue001,3,4
hblue,51,Blue,Hobert,Executive,3350,2016-06-01 08:13:07,fixed-prox,hblue001,3,2
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 08:16:35,fixed-prox,lorosco001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 08:17:16,fixed-prox,lorosco001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 08:17:47,fixed-prox,lorosco001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-01 08:32:08,fixed-prox,eklinger001,1,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-01 08:32:49,fixed-prox,eklinger001,2,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-01 08:33:20,fixed-prox,eklinger001,3,4
eklinger,8,Klinger,Evangeline,Administration,3360,2016-06-01 08:33:36,fixed-prox,eklinger001,3,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-01 08:55:28,fixed-prox,ldedos001,2,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-01 08:57:15,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-01 08:57:15,fixed-prox,hmies001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-01 09:01:04,fixed-prox,monda001,2,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-01 09:05:04,fixed-prox,acalzas001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-01 09:07:15,fixed-prox,cmorluniau001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-01 09:10:04,fixed-prox,thagan001,2,2
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-01 09:15:15,fixed-prox,iborrasca001,2,6
jcastellanos,107,Castellanos,Janene,Security,2170,2016-06-01 09:35:51,fixed-prox,jcastellanos001,2,3
ibarranco,50,Barranco,Ingrid,Executive,3120,2016-06-01 09:45:28,fixed-prox,ibarranco001,3,3
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:00:08,fixed-prox,ostrum001,3,6
aribera,14,Ribera,Anda,Administration,3110,2016-06-01 10:00:10,fixed-prox,aribera001,3,2
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 10:00:20,fixed-prox,lorosco001,3,4
tseifert,15,Seifert,Tifany,Administration,3515,2016-06-01 10:00:25,fixed-prox,tseifert001,3,2
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:00:35,fixed-prox,ostrum001,3,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 10:01:02,fixed-prox,lorosco001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:01:11,fixed-prox,ostrum001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 10:01:33,fixed-prox,lorosco001,1,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:01:42,fixed-prox,ostrum001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 10:01:51,fixed-prox,lorosco001,1,2
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:01:51,fixed-prox,ostrum001,1,2
jholly,7,Holly,Jama,Administration,2410,2016-06-01 10:02:26,fixed-prox,jholly001,2,4
jholly,7,Holly,Jama,Administration,2410,2016-06-01 10:03:08,fixed-prox,jholly001,3,4
jholly,7,Holly,Jama,Administration,2410,2016-06-01 10:03:32,fixed-prox,jholly001,3,2
hmies,11,Mies Haber,Ruscella,Administration,2110,2016-06-01 10:06:08,fixed-prox,hmies001,2,6
hmies,72,Mies,Henk,Facilities,2250,2016-06-01 10:06:08,fixed-prox,hmies001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-01 10:06:37,fixed-prox,acalzas001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-01 10:07:22,fixed-prox,monda001,2,6
iborrasca,20,Borrasca,Isande,Engineering,2355,2016-06-01 10:10:06,fixed-prox,iborrasca001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-01 10:11:37,fixed-prox,ldedos001,2,2
cmorluniau,75,Morluniau,Cecilia,Facilities,2310,2016-06-01 10:12:08,fixed-prox,cmorluniau001,2,6
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 10:15:18,fixed-prox,lorosco001,1,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 10:16:00,fixed-prox,lorosco001,2,4
lorosco,55,Orosco,Lenna,Executive,3320,2016-06-01 10:16:31,fixed-prox,lorosco001,3,4
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-01 10:17:37,fixed-prox,thagan001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-01 10:21:06,fixed-prox,monda001,2,6
monda,38,Onda,Marin,Engineering,2400,2016-06-01 10:21:39,fixed-prox,monda001,2,2
monda,38,Onda,Marin,Engineering,2400,2016-06-01 10:26:21,fixed-prox,monda001,2,6
knielson,35,Nielson,Karole,Engineering,2550,2016-06-01 10:26:22,fixed-prox,knielson001,2,6
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-01 10:26:45,fixed-prox,ldedos001,2,6
lalcazar,87,Alcazar,Lucas,Information Technology,2165,2016-06-01 10:27:23,fixed-prox,lalcazar001,2,6
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-01 10:27:30,fixed-prox,acalzas001,2,6
fmata,33,Mata,Felipe,Engineering,2120,2016-06-01 10:31:34,fixed-prox,fmata001,2,6
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-01 10:31:36,fixed-prox,thagan001,2,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:33:57,fixed-prox,ostrum001,1,4
sparrino,41,Parrino,Silvio,Engineering,2125,2016-06-01 10:34:31,fixed-prox,sparrino001,2,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:34:38,fixed-prox,ostrum001,2,4
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:35:09,fixed-prox,ostrum001,3,4
ncalixto,94,Calixto,Nils,Information Technology,2155,2016-06-01 10:35:21,fixed-prox,ncalixto001,2,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:35:30,fixed-prox,ostrum001,3,6
gcazar,25,Cazar,Gustav,Engineering,2620,2016-06-01 10:35:31,fixed-prox,gcazar001,2,6
ostrum,58,Strum,Orhan,Executive,3200,2016-06-01 10:35:37,fixed-prox,ostrum001,3,3
emintz,54,Mintz,Emil,Executive,3220,2016-06-01 11:15:27,fixed-prox,emintz001,3,2
acalzas,22,Calzas,Axel,Engineering,2430,2016-06-01 11:19:17,fixed-prox,acalzas001,2,2
ldedos,26,Dedos,Lidelse,Engineering,2100,2016-06-01 11:19:42,fixed-prox,ldedos001,2,2
thagan,31,Hagan,Tawana,Engineering,2515,2016-06-01 11:22:17,fixed-prox,thagan001,2,2
